,visual parameter label,visual parameter value,xticks,yticks,ax_00_0_plot_x,ax_00_0_plot_y,preserved 0,preserved 1,ax_01_0_plot_x,ax_01_0_plot_y,ax_02_0_plot_x,ax_02_0_plot_y,ax_03_0_plot_x,ax_03_0_plot_y
200,,,,,0.20010006,0.123475984,NONE_STR,NONE_STR,0.20010006,1.3632085,0.20010006,-1.4800946,0.20110056,12.240912
201,,,,,0.20110056,0.24573556,NONE_STR,NONE_STR,0.20110056,1.4729698,0.20110056,-1.4031826,0.20210105,21.032581
202,,,,,0.20210105,0.44718698,NONE_STR,NONE_STR,0.20210105,1.5143673,0.20210105,-1.2710308,0.20310156,24.06473
203,,,,,0.20310156,0.62872607,NONE_STR,NONE_STR,0.20310156,1.442571,0.20310156,-1.1198281,0.20410205,21.352385
204,,,,,0.20410205,0.7778031,NONE_STR,NONE_STR,0.20410205,1.4082805,0.20410205,-0.9856673,0.20510256,22.34686
205,,,,,0.20510256,0.75512177,NONE_STR,NONE_STR,0.20510256,1.1380221,0.20510256,-0.84525734,0.20610306,-21.933407
206,,,,,0.20610306,0.65115666,NONE_STR,NONE_STR,0.20610306,1.1743748,0.20610306,-0.9830693,0.20710357,44.795113
207,,,,,0.20710357,0.87323797,NONE_STR,NONE_STR,0.20710357,1.1432776,0.20710357,-0.70161283,0.20810406,-27.49743
208,,,,,0.20810406,0.56840104,NONE_STR,NONE_STR,0.20810406,0.88609326,0.20810406,-0.8743852,0.20910455,4.071248
209,,,,,0.20910455,0.7127642,NONE_STR,NONE_STR,0.20910455,1.0785061,0.20910455,-0.84880424,0.21010506,12.657099
210,,,,,0.21010506,0.7396982,NONE_STR,NONE_STR,0.21010506,1.0296268,0.21010506,-0.769277,0.21110556,5.5559793
211,,,,,0.21110556,0.7493688,NONE_STR,NONE_STR,0.21110556,1.0095849,0.21110556,-0.734368,0.21210606,-12.588038
212,,,,,0.21210606,0.7955856,NONE_STR,NONE_STR,0.21210606,1.1580783,0.21210606,-0.81346077,0.21310656,57.381935
213,,,,,0.21310656,1.2262986,NONE_STR,NONE_STR,0.21310656,1.3638068,0.21310656,-0.45291993,0.21410707,31.537563
214,,,,,0.21410707,0.8887297,NONE_STR,NONE_STR,0.21410707,0.91837204,0.21410707,-0.2547634,0.21510756,-44.564857
215,,,,,0.21510756,0.8630243,NONE_STR,NONE_STR,0.21510756,1.0030681,0.21510756,-0.5347725,0.21610805,37.538868
216,,,,,0.21610805,1.1043601,NONE_STR,NONE_STR,0.21610805,1.1556015,0.21610805,-0.29890943,0.21710856,27.824673
217,,,,,0.21710856,0.96665704,NONE_STR,NONE_STR,0.21710856,0.9741465,0.21710856,-0.12408131,0.21810906,-23.769968
218,,,,,0.21810906,0.94935715,NONE_STR,NONE_STR,0.21810906,0.9859869,0.21810906,-0.27343243,0.21910957,49.689476
219,,,,,0.21910957,1.1900814,NONE_STR,NONE_STR,0.21910957,1.1909766,0.21910957,0.038775224,0.22011006,37.459793
220,,,,,0.22011006,0.78123236,NONE_STR,NONE_STR,0.22011006,0.81153697,0.22011006,0.2741423,0.22111057,-32.494396
221,,,,,0.22111057,0.86390275,NONE_STR,NONE_STR,0.22111057,0.8660221,0.22111057,0.06997465,0.22211106,45.165157
222,,,,,0.22211106,0.7963325,NONE_STR,NONE_STR,0.22211106,0.84889764,0.22211106,0.35375547,0.22311157,18.603159
223,,,,,0.22311157,0.64935476,NONE_STR,NONE_STR,0.22311157,0.7285666,0.22311157,0.47064242,0.22411206,32.207985
224,,,,,0.22411206,0.3794538,NONE_STR,NONE_STR,0.22411206,0.48526734,0.22411206,0.67301154,0.22511256,-101.61151
225,,,,,0.22511256,0.42278063,NONE_STR,NONE_STR,0.22511256,0.42303336,0.22511256,0.034566928,0.22611307,34.044395
226,,,,,0.22611307,0.55166304,NONE_STR,NONE_STR,0.22611307,0.5691421,0.22611307,0.24847451,0.22711356,42.696575
227,,,,,0.22711356,0.3598204,NONE_STR,NONE_STR,0.22711356,0.4138569,0.22711356,0.516745,0.22811407,-103.38918
228,,,,,0.22811407,0.23637486,NONE_STR,NONE_STR,0.22811407,0.2384768,0.22811407,-0.13286825,0.22911456,-30.61139
229,,,,,0.22911456,0.41453898,NONE_STR,NONE_STR,0.22911456,0.43746895,0.22911456,-0.32520592,0.23011507,-14.42035
230,,,,,0.23011507,0.40336686,NONE_STR,NONE_STR,0.23011507,0.4409398,0.23011507,-0.41581118,0.23111556,12.3312235
231,,,,,0.23111556,0.6028352,NONE_STR,NONE_STR,0.23111556,0.639064,0.23111556,-0.33833215,0.23211607,-4.2671986
232,,,,,0.23211607,0.4686445,NONE_STR,NONE_STR,0.23211607,0.50172174,0.23211607,-0.36514357,0.23311657,-30.309797
233,,,,,0.23311657,0.78586996,NONE_STR,NONE_STR,0.23311657,0.92499715,0.23311657,-0.5555855,0.23411706,77.72285
234,,,,,0.23411706,1.0395063,NONE_STR,NONE_STR,0.23411706,1.0418606,0.23411706,-0.067238785,0.23511757,-5.82008
235,,,,,0.23511757,0.8502451,NONE_STR,NONE_STR,0.23511757,0.8548469,0.23511757,-0.10380723,0.23611806,3.2912405
236,,,,,0.23611806,1.0775844,NONE_STR,NONE_STR,0.23611806,1.0813184,0.23611806,-0.083128236,0.23711857,17.179443
237,,,,,0.23711857,1.1205263,NONE_STR,NONE_STR,0.23711857,1.1208714,0.23711857,0.024813896,0.23811907,6.3069963
238,,,,,0.23811907,1.3296489,NONE_STR,NONE_STR,0.23811907,1.3324145,0.23811907,0.064441435,0.23911957,36.216244
239,,,,,0.23911957,1.4428084,NONE_STR,NONE_STR,0.23911957,1.5065796,0.23911957,0.29199502,0.24012007,22.54038
240,,,,,0.24012007,1.3487035,NONE_STR,NONE_STR,0.24012007,1.4862556,0.24012007,0.43362045,0.24112056,18.962881
241,,,,,0.24112056,1.389041,NONE_STR,NONE_STR,0.24112056,1.632102,0.24112056,0.5527673,0.24212107,34.154892
242,,,,,0.24212107,1.1800765,NONE_STR,NONE_STR,0.24212107,1.639589,0.24212107,0.7673697,0.24312156,16.420382
243,,,,,0.24312156,1.0087708,NONE_STR,NONE_STR,0.24312156,1.5654109,0.24312156,0.87054116,0.24412207,14.326094
244,,,,,0.24412207,0.90992326,NONE_STR,NONE_STR,0.24412207,1.5878187,0.24412207,0.9605554,0.24512257,17.365679
245,,,,,0.24512257,0.80169845,NONE_STR,NONE_STR,0.24512257,1.6687583,0.24512257,1.0696671,0.24612308,28.388695
246,,,,,0.24612308,0.5316333,NONE_STR,NONE_STR,0.24612308,1.6761047,0.24612308,1.2480378,0.24712357,14.89649
247,,,,,0.24712357,0.37351474,NONE_STR,NONE_STR,0.24712357,1.6442769,0.24712357,1.3416353,0.24812406,30.609264
248,,,,,0.24812406,0.06351441,NONE_STR,NONE_STR,0.24812406,1.7245783,0.24812406,1.533959,0.24912457,32.0647
249,,,,,0.24912457,-0.24487296,NONE_STR,NONE_STR,0.24912457,1.4941417,0.24912457,1.7354277,0.25012508,0.8085426
250,,,,,0.25012508,-0.23044088,NONE_STR,NONE_STR,0.25012508,1.3643829,0.25012508,1.7405074,0.25112557,17.014608
251,,,,,0.25112557,-0.37086388,NONE_STR,NONE_STR,0.25112557,1.357961,0.25112557,1.847414,0.25212607,9.463758
252,,,,,0.25212607,-0.40706623,NONE_STR,NONE_STR,0.25212607,1.2343221,0.25212607,1.9068767,0.25312656,1.9898617
253,,,,,0.25312656,-0.43151155,NONE_STR,NONE_STR,0.25312656,1.2633318,0.25312656,1.9193792,0.2541271,20.35791
254,,,,,0.2541271,-0.6024049,NONE_STR,NONE_STR,0.2541271,1.3133807,0.2541271,2.0472913,0.25512758,28.385355
255,,,,,0.25512758,-0.7549479,NONE_STR,NONE_STR,0.25512758,1.2395755,0.25512758,2.2256427,0.25612807,7.181716
256,,,,,0.25612807,-0.67573005,NONE_STR,NONE_STR,0.25612807,1.048954,0.25612807,2.2707655,0.25712857,-0.15087129
257,,,,,0.25712857,-0.7005443,NONE_STR,NONE_STR,0.25712857,1.0886981,0.25712857,2.2698188,0.25812906,21.094357
258,,,,,0.25812906,-0.7190807,NONE_STR,NONE_STR,0.25812906,0.97306687,0.25812906,2.402357,0.25912958,-15.33514
259,,,,,0.25912958,-0.647585,NONE_STR,NONE_STR,0.25912958,0.96547556,0.25912958,2.306005,0.26013008,23.617275
260,,,,,0.26013008,-0.73462933,NONE_STR,NONE_STR,0.26013008,0.95032805,0.26013008,2.4543955,0.26113057,-23.216875
261,,,,,0.26113057,-0.6160058,NONE_STR,NONE_STR,0.26113057,0.91585016,0.26113057,2.3085203,0.26213107,24.850657
262,,,,,0.26213107,-0.83700126,NONE_STR,NONE_STR,0.26213107,1.0737692,0.26213107,2.464661,0.2631316,4.73408
263,,,,,0.2631316,-0.7904449,NONE_STR,NONE_STR,0.2631316,0.990801,0.2631316,2.494407,0.26413208,16.799532
264,,,,,0.26413208,-0.99322563,NONE_STR,NONE_STR,0.26413208,1.1591345,0.26413208,2.5999603,0.26513258,29.91714
265,,,,,0.26513258,-1.0141602,NONE_STR,NONE_STR,0.26513258,1.0810643,0.26513258,2.7879364,0.26613307,13.755697
266,,,,,0.26613307,-1.0145947,NONE_STR,NONE_STR,0.26613307,1.0519313,0.26613307,2.8743649,0.26713356,12.568155
267,,,,,0.26713356,-0.9600372,NONE_STR,NONE_STR,0.26713356,0.9773047,0.26713356,2.9533331,0.2681341,17.046938
268,,,,,0.2681341,-0.9828617,NONE_STR,NONE_STR,0.2681341,0.9861068,0.2681341,3.0604427,0.26913458,5.086821
269,,,,,0.26913458,-0.8331273,NONE_STR,NONE_STR,0.26913458,0.8341362,0.26913458,3.0924048,0.27013507,1.2852898
270,,,,,0.27013507,-0.9911045,NONE_STR,NONE_STR,0.27013507,0.9919427,0.27013507,3.1004794,0.27113557,47.39999
271,,,,,0.27113557,-0.86101836,NONE_STR,NONE_STR,0.27113557,0.89018965,0.27113557,-2.8848815,0.2721361,-6.3529863
272,,,,,0.2721361,-0.7482056,NONE_STR,NONE_STR,0.2721361,0.76613903,0.2721361,-2.9248004,0.2731366,13.004983
273,,,,,0.2731366,-0.69603723,NONE_STR,NONE_STR,0.2731366,0.7282422,0.2731366,-2.8430874,0.27413708,5.2956734
274,,,,,0.27413708,-0.70625645,NONE_STR,NONE_STR,0.27413708,0.7469946,0.27413708,-2.8098123,0.27513757,50.23862
275,,,,,0.27513757,-0.4795844,NONE_STR,NONE_STR,0.27513757,0.60126084,0.27513757,-2.494154,0.27613807,-58.168926
276,,,,,0.27613807,-0.44062066,NONE_STR,NONE_STR,0.27613807,0.4587343,0.27613807,-2.8596396,0.2771386,42.213604
277,,,,,0.2771386,-0.42527074,NONE_STR,NONE_STR,0.2771386,0.49798062,0.2771386,-2.5944037,0.27813908,-65.55919
278,,,,,0.27813908,-0.2611268,NONE_STR,NONE_STR,0.27813908,0.2635341,0.27813908,-3.006325,0.27913958,-40.470844
279,,,,,0.27913958,-0.3912596,NONE_STR,NONE_STR,0.27913958,0.3940472,0.27913958,3.022575,0.28014007,-33.7299
280,,,,,0.28014007,-0.44520482,NONE_STR,NONE_STR,0.28014007,0.47075042,0.28014007,2.8106432,0.28114057,32.354755
281,,,,,0.28114057,-0.56119597,NONE_STR,NONE_STR,0.28114057,0.5658001,0.28114057,3.0139341,0.2821411,-45.040997
282,,,,,0.2821411,-0.5110383,NONE_STR,NONE_STR,0.2821411,0.5573802,0.2821411,2.730933,0.28314158,29.791159
283,,,,,0.28314158,-0.828767,NONE_STR,NONE_STR,0.28314158,0.84990174,0.28314158,2.9181154,0.28414208,17.940933
284,,,,,0.28414208,-0.7391467,NONE_STR,NONE_STR,0.28414208,0.74370307,0.28414208,3.030842,0.28514257,-14.465126
285,,,,,0.28514257,-0.9708746,NONE_STR,NONE_STR,0.28514257,0.99095124,0.28514257,2.9399557,0.2861431,38.592693
286,,,,,0.2861431,-1.1009274,NONE_STR,NONE_STR,0.2861431,1.1018465,0.2861431,-3.1007442,0.2871436,8.307331
287,,,,,0.2871436,-1.1469752,NONE_STR,NONE_STR,0.2871436,1.1519579,0.2871436,-3.0485494,0.28814408,17.813437
288,,,,,0.28814408,-1.2336798,NONE_STR,NONE_STR,0.28814408,1.260056,0.28814408,-2.936624,0.28914458,11.8359585
289,,,,,0.28914458,-1.3587611,NONE_STR,NONE_STR,0.28914458,1.4135525,0.28914458,-2.8622558,0.29014507,33.195934
290,,,,,0.29014507,-1.3775004,NONE_STR,NONE_STR,0.29014507,1.5594695,0.29014507,-2.6536806,0.2911456,18.38869
291,,,,,0.2911456,-1.261831,NONE_STR,NONE_STR,0.2911456,1.5324987,0.2911456,-2.5381405,0.2921461,17.328037
292,,,,,0.2921461,-1.2889191,NONE_STR,NONE_STR,0.2921461,1.7030221,0.2921461,-2.4292645,0.29314658,33.42725
293,,,,,0.29314658,-1.0815531,NONE_STR,NONE_STR,0.29314658,1.7908216,0.29314658,-2.2192347,0.29414707,31.478672
294,,,,,0.29414707,-0.74798465,NONE_STR,NONE_STR,0.29414707,1.7173182,0.29414707,-2.0214498,0.2951476,12.03965
295,,,,,0.2951476,-0.58438426,NONE_STR,NONE_STR,0.2951476,1.5954688,0.2951476,-1.9458016,0.2961481,17.273396
296,,,,,0.2961481,-0.4533532,NONE_STR,NONE_STR,0.2961481,1.7216097,0.2961481,-1.8372698,0.2971486,33.64885
297,,,,,0.2971486,-0.08736512,NONE_STR,NONE_STR,0.2971486,1.5877838,0.2971486,-1.6258475,0.29814908,-3.8446374
298,,,,,0.29814908,-0.11969909,NONE_STR,NONE_STR,0.29814908,1.5128008,0.29814908,-1.6500033,0.29914957,32.77398
299,,,,,0.29914957,0.21203366,NONE_STR,NONE_STR,0.29914957,1.6777622,0.29914957,-1.4440786,0.3001501,23.819145
300,,,,,0.3001501,0.3610107,NONE_STR,NONE_STR,0.3001501,1.3230034,0.3001501,-1.2944192,0.3011506,-19.842154
301,,,,,0.3011506,0.22900932,NONE_STR,NONE_STR,0.3011506,1.5153714,0.3011506,-1.4190909,0.30215108,62.68899
302,,,,,0.30215108,0.8285667,NONE_STR,NONE_STR,0.30215108,1.5966983,0.30215108,-1.0252035,0.30315158,1.3711984
303,,,,,0.30315158,0.5658582,NONE_STR,NONE_STR,0.30315158,1.0752234,0.30315158,-1.016588,0.30415207,-8.480363
304,,,,,0.30415207,0.6430113,NONE_STR,NONE_STR,0.30415207,1.3389453,0.30415207,-1.0698713,0.3051526,34.341583
305,,,,,0.3051526,0.7464105,NONE_STR,NONE_STR,0.3051526,1.1362628,0.3051526,-0.8540971,0.3061531,-16.382437
306,,,,,0.3061531,0.6918324,NONE_STR,NONE_STR,0.3061531,1.2012047,0.3061531,-0.957032,0.30715358,37.59913
307,,,,,0.30715358,0.89487016,NONE_STR,NONE_STR,0.30715358,1.1911187,0.30715358,-0.7207886,0.30815408,6.977721
308,,,,,0.30815408,0.8660571,NONE_STR,NONE_STR,0.30815408,1.1110578,0.30815408,-0.676947,0.3091546,29.957209
309,,,,,0.3091546,0.84455794,NONE_STR,NONE_STR,0.3091546,0.95653576,0.3091546,-0.48872116,0.3101551,-30.667246
310,,,,,0.3101551,0.6570112,NONE_STR,NONE_STR,0.3101551,0.84591585,0.3101551,-0.6814086,0.3111556,11.316864
311,,,,,0.3111556,0.69959635,NONE_STR,NONE_STR,0.3111556,0.8537128,0.3111556,-0.6103019,0.31215608,-23.403566
312,,,,,0.31215608,0.6973995,NONE_STR,NONE_STR,0.31215608,0.9597347,0.31215608,-0.7573507,0.31315657,53.147675
313,,,,,0.31315657,0.90136445,NONE_STR,NONE_STR,0.31315657,0.9886732,0.31315657,-0.4234153,0.3141571,-44.379837
314,,,,,0.3141571,0.62534297,NONE_STR,NONE_STR,0.3141571,0.81917304,0.3141571,-0.7022616,0.3151576,32.791584
315,,,,,0.3151576,1.012492,NONE_STR,NONE_STR,0.3151576,1.151363,0.3151576,-0.49622628,0.3161581,18.738396
316,,,,,0.3161581,0.92765015,NONE_STR,NONE_STR,0.3161581,0.99830633,0.3161581,-0.3784892,0.31715858,25.657225
317,,,,,0.31715858,1.110854,NONE_STR,NONE_STR,0.31715858,1.1376022,0.31715858,-0.21728083,0.3181591,13.912943
318,,,,,0.3181591,0.8533492,NONE_STR,NONE_STR,0.3181591,0.86059576,0.3181591,-0.12986355,0.3191596,-4.8451843
319,,,,,0.3191596,1.0598786,NONE_STR,NONE_STR,0.3191596,1.0736442,0.3191596,-0.16030522,0.3201601,35.939545
320,,,,,0.3201601,0.913306,NONE_STR,NONE_STR,0.3201601,0.91526926,0.3201601,0.06550988,0.32116058,-3.2062426
321,,,,,0.32116058,1.041774,NONE_STR,NONE_STR,0.32116058,1.0428468,0.32116058,0.045363013,0.32216108,55.36005
322,,,,,0.32216108,0.8107507,NONE_STR,NONE_STR,0.32216108,0.87773263,0.32216108,0.3932004,0.3231616,-26.2513
323,,,,,0.3231616,0.8293144,NONE_STR,NONE_STR,0.3231616,0.85139817,0.3231616,0.22825931,0.3241621,74.15066
324,,,,,0.3241621,0.6317191,NONE_STR,NONE_STR,0.3241621,0.8219193,0.3241621,0.69416183,0.3251626,-32.454628
325,,,,,0.3251626,0.40392143,NONE_STR,NONE_STR,0.3251626,0.45784763,0.3251626,0.4902439,0.32616308,11.432826
326,,,,,0.32616308,0.46370852,NONE_STR,NONE_STR,0.32616308,0.5480216,0.32616308,0.562077,0.3271636,-21.00359
327,,,,,0.3271636,0.30242103,NONE_STR,NONE_STR,0.3271636,0.33272558,0.3271636,0.43010914,0.3281641,-15.350925
328,,,,,0.3281641,0.32524255,NONE_STR,NONE_STR,0.3281641,0.34422618,0.3281641,0.33365613,0.3291646,-125.42018
329,,,,,0.3291646,0.24446318,NONE_STR,NONE_STR,0.3291646,0.27206963,0.3291646,-0.45438376,0.3301651,6.5430174
330,,,,,0.3301651,0.49455506,NONE_STR,NONE_STR,0.3301651,0.54001814,0.3301651,-0.4132714,0.33116558,25.25804
331,,,,,0.33116558,0.5850291,NONE_STR,NONE_STR,0.33116558,0.6045117,0.33116558,-0.25457087,0.3321661,10.241034
332,,,,,0.3321661,0.5993777,NONE_STR,NONE_STR,0.3321661,0.61038804,0.3321661,-0.19022518,0.3331666,-16.845675
333,,,,,0.3331666,0.63522923,NONE_STR,NONE_STR,0.3331666,0.6641247,0.3331666,-0.2960688,0.3341671,-6.3566294
334,,,,,0.3341671,0.7108431,NONE_STR,NONE_STR,0.3341671,0.75294924,0.3341671,-0.3360083,0.3351676,-5.9422646
335,,,,,0.3351676,1.0328584,NONE_STR,NONE_STR,0.3351676,1.1092731,0.3351676,-0.3733443,0.3361681,64.497925
336,,,,,0.3361681,1.3785716,NONE_STR,NONE_STR,0.3361681,1.3792737,0.3361681,0.031907547,0.3371686,28.23843
337,,,,,0.3371686,1.1241212,NONE_STR,NONE_STR,0.3371686,1.149209,0.3371686,0.20933422,0.3381691,-11.037585
338,,,,,0.3381691,1.2727444,NONE_STR,NONE_STR,0.3381691,1.285317,0.3381691,0.13998343,0.3391696,26.170856
339,,,,,0.3391696,1.4595181,NONE_STR,NONE_STR,0.3391696,1.5298592,0.3391696,0.30441922,0.3401701,39.42992
340,,,,,0.3401701,1.329821,NONE_STR,NONE_STR,0.3401701,1.5619396,0.3401701,0.5521652,0.3411706,2.0915556
341,,,,,0.3411706,1.224388,NONE_STR,NONE_STR,0.3411706,1.4499683,0.3411706,0.5653075,0.3421711,21.559113
342,,,,,0.3421711,1.4084193,NONE_STR,NONE_STR,0.3421711,1.8426416,0.3421711,0.7007669,0.3431716,51.192722
343,,,,,0.3431716,0.8806989,NONE_STR,NONE_STR,0.3431716,1.6894232,0.3431716,1.0224209,0.3441721,-4.2632523
344,,,,,0.3441721,0.877976,NONE_STR,NONE_STR,0.3441721,1.6140125,0.3441721,0.995634,0.34517258,38.689835
345,,,,,0.34517258,0.56323975,NONE_STR,NONE_STR,0.34517258,1.7277409,0.34517258,1.2387294,0.3461731,8.21353
346,,,,,0.3461731,0.3982775,NONE_STR,NONE_STR,0.3461731,1.4388751,0.3461731,1.2903363,0.3471736,2.1668396
347,,,,,0.3471736,0.43909016,NONE_STR,NONE_STR,0.3471736,1.6651789,0.3471736,1.3039513,0.3481741,35.553715
348,,,,,0.3481741,0.074408755,NONE_STR,NONE_STR,0.3481741,1.7128127,0.3481741,1.5273402,0.3491746,24.897709
349,,,,,0.3491746,-0.18334235,NONE_STR,NONE_STR,0.3491746,1.6262184,0.3491746,1.683778,0.3501751,23.146751
350,,,,,0.3501751,-0.39400452,NONE_STR,NONE_STR,0.3501751,1.5417869,0.3501751,1.8292135,0.3511756,22.454626
351,,,,,0.3511756,-0.52345264,NONE_STR,NONE_STR,0.3511756,1.3457736,0.3511756,1.9702991,0.3521761,-15.940144
352,,,,,0.3521761,-0.3584522,NONE_STR,NONE_STR,0.3521761,1.2155123,0.3521761,1.8701451,0.3531766,15.389174
353,,,,,0.3531766,-0.56193197,NONE_STR,NONE_STR,0.3531766,1.4566525,0.3531766,1.966838,0.3541771,39.37012
354,,,,,0.3541771,-0.8180831,NONE_STR,NONE_STR,0.3541771,1.3636326,0.3541771,2.214209,0.3551776,17.805847
355,,,,,0.3551776,-0.8081467,NONE_STR,NONE_STR,0.3551776,1.1789174,0.3551776,2.326085,0.3561781,-1.1253116
356,,,,,0.3561781,-0.6876874,NONE_STR,NONE_STR,0.3561781,1.0108083,0.3561781,2.3190148,0.3571786,-0.86303234
357,,,,,0.3571786,-0.6909956,NONE_STR,NONE_STR,0.3571786,1.0216545,0.3571786,2.3135917,0.3581791,-4.7999535
358,,,,,0.3581791,-0.622694,NONE_STR,NONE_STR,0.3581791,0.95237756,0.3581791,2.283433,0.35917962,9.061384
359,,,,,0.35917962,-0.7976612,NONE_STR,NONE_STR,0.35917962,1.1463481,0.35917962,2.3403685,0.3601801,38.57266
360,,,,,0.3601801,-0.851053,NONE_STR,NONE_STR,0.3601801,1.0037698,0.3601801,2.5827265,0.3611806,-16.814104
361,,,,,0.3611806,-0.7050433,NONE_STR,NONE_STR,0.3611806,0.895614,0.3611806,2.4770806,0.3621811,-7.5912237
362,,,,,0.3621811,-0.7017519,NONE_STR,NONE_STR,0.3621811,0.9271155,0.3621811,2.4293828,0.3631816,8.438774
363,,,,,0.3631816,-0.89997905,NONE_STR,NONE_STR,0.3631816,1.1385067,0.3631816,2.4824061,0.3641821,36.131092
364,,,,,0.3641821,-0.9875664,NONE_STR,NONE_STR,0.3641821,1.0875564,0.3641821,2.709425,0.3651826,0.7158038
365,,,,,0.3651826,-1.0245298,NONE_STR,NONE_STR,0.3651826,1.1259382,0.3651826,2.713922,0.3661831,33.414196
366,,,,,0.3661831,-1.0781558,NONE_STR,NONE_STR,0.3661831,1.1042243,0.3661831,2.92387,0.3671836,6.4073243
367,,,,,0.3671836,-1.1167711,NONE_STR,NONE_STR,0.3671836,1.1345904,0.3671836,2.9641285,0.3681841,53.97094
368,,,,,0.3681841,-0.9940815,NONE_STR,NONE_STR,0.3681841,1.0072117,0.3681841,-2.9799478,0.3691846,-45.205227
369,,,,,0.3691846,-0.82714444,NONE_STR,NONE_STR,0.3691846,0.8333782,0.3691846,3.0192044,0.3701851,48.87471
370,,,,,0.3701851,-1.026782,NONE_STR,NONE_STR,0.3701851,1.0445483,0.3701851,-2.9568927,0.3711856,-8.552004
371,,,,,0.3711856,-0.73823446,NONE_STR,NONE_STR,0.3711856,0.74461126,0.3711856,-3.0106256,0.3721861,24.466345
372,,,,,0.3721861,-1.0223819,NONE_STR,NONE_STR,0.3721861,1.0652606,0.3721861,-2.8569002,0.37318662,64.15551
373,,,,,0.37318662,-0.57068866,NONE_STR,NONE_STR,0.37318662,0.738614,0.37318662,-2.4537983,0.3741871,-31.16266
374,,,,,0.3741871,-0.60716003,NONE_STR,NONE_STR,0.3741871,0.6888644,0.3741871,-2.6495986,0.3751876,52.92668
375,,,,,0.3751876,-0.39676377,NONE_STR,NONE_STR,0.3751876,0.5844267,0.3751876,-2.3170514,0.3761881,-14.864312
376,,,,,0.3761881,-0.29959774,NONE_STR,NONE_STR,0.3761881,0.40246397,0.3761881,-2.4104455,0.3771886,-18.595114
377,,,,,0.3771886,-0.2405026,NONE_STR,NONE_STR,0.3771886,0.29431114,0.3771886,-2.5272825,0.37818912,-36.04215
378,,,,,0.37818912,-0.23888543,NONE_STR,NONE_STR,0.37818912,0.25805247,0.37818912,-2.7537427,0.3791896,-131.37186
379,,,,,0.3791896,-0.18921347,NONE_STR,NONE_STR,0.3791896,0.20889597,0.3791896,2.7040095,0.3801901,3.0936203
380,,,,,0.3801901,-0.35260805,NONE_STR,NONE_STR,0.3801901,0.38585165,0.3801901,2.723447,0.3811906,-41.809258
381,,,,,0.3811906,-0.35956234,NONE_STR,NONE_STR,0.3811906,0.46273082,0.3811906,2.4607527,0.38219112,40.411648
382,,,,,0.38219112,-0.66645926,NONE_STR,NONE_STR,0.38219112,0.7321776,0.38219112,2.714666,0.38319162,23.053862
383,,,,,0.38319162,-0.6730902,NONE_STR,NONE_STR,0.38319162,0.70078534,0.38319162,2.8595173,0.3841921,-0.95835143
384,,,,,0.3841921,-0.7545718,NONE_STR,NONE_STR,0.3841921,0.7870074,0.3841921,2.8534951,0.3851926,-8.592074
385,,,,,0.3851926,-0.94785434,NONE_STR,NONE_STR,0.3851926,1.0061524,0.3851926,2.799511,0.3861931,62.365696
386,,,,,0.3861931,-1.2936503,NONE_STR,NONE_STR,0.3861931,1.2952543,0.3861931,-3.0918205,0.38719362,15.981731
387,,,,,0.38719362,-0.90150017,NONE_STR,NONE_STR,0.38719362,0.9117641,0.38719362,-2.9914033,0.3881941,-28.174074
388,,,,,0.3881941,-1.36561,NONE_STR,NONE_STR,0.3881941,1.3661019,0.3881941,3.1147587,0.3891946,55.792625
389,,,,,0.3891946,-1.4343609,NONE_STR,NONE_STR,0.3891946,1.5129462,0.3891946,-2.8178709,0.3901951,16.305027
390,,,,,0.3901951,-1.4122813,NONE_STR,NONE_STR,0.3901951,1.55101,0.3901951,-2.715423,0.39119563,32.03207
391,,,,,0.39119563,-1.2671577,NONE_STR,NONE_STR,0.39119563,1.5652846,0.39119563,-2.5141613,0.39219612,2.5229201
392,,,,,0.39219612,-1.295363,NONE_STR,NONE_STR,0.39219612,1.6189398,0.39219612,-2.498309,0.3931966,33.93147
393,,,,,0.3931966,-1.223148,NONE_STR,NONE_STR,0.3931966,1.8671176,0.3931966,-2.2851107,0.3941971,38.385357
394,,,,,0.3941971,-0.8253059,NONE_STR,NONE_STR,0.3941971,1.8111643,0.3941971,-2.0439289,0.3951976,23.108807
395,,,,,0.3951976,-0.5134966,NONE_STR,NONE_STR,0.3951976,1.5942705,0.3951976,-1.8987314,0.39619812,-4.3227506
396,,,,,0.39619812,-0.56666327,NONE_STR,NONE_STR,0.39619812,1.6298434,0.39619812,-1.9258915,0.39719862,35.23042
397,,,,,0.39719862,-0.23471949,NONE_STR,NONE_STR,0.39719862,1.7603418,0.39719862,-1.704532,0.3981991,15.657222
398,,,,,0.3981991,-0.05678968,NONE_STR,NONE_STR,0.3981991,1.606406,0.3981991,-1.6061558,0.3991996,25.45748
399,,,,,0.3991996,0.21602312,NONE_STR,NONE_STR,0.3991996,1.7383106,0.3991996,-1.4462024,0.40020013,35.622623
400,,,,,0.40020013,0.5070164,NONE_STR,NONE_STR,0.40020013,1.4850606,0.40020013,-1.2223784,0.40120062,-3.8983684
401,,,,,0.40120062,0.42656043,NONE_STR,NONE_STR,0.40120062,1.3401666,0.40120062,-1.2468721,0.40220112,14.343397
402,,,,,0.40220112,0.55528253,NONE_STR,NONE_STR,0.40220112,1.3802103,0.40220112,-1.1567497,0.4032016,20.00365
